CustomerID, FirstName, LastName, Email, Phone, City, Country
895, Dennis, Lee, Dennis.Lee@6696.com, +1 886-555-6070, Columbus, Dominica
896, Kevin, Johnson, Kevin.Johnson@7637.com, +1 163-555-2413, San Diego, Central African Republic
897, Frank, Lewis, Frank.Lewis@2303.com, +1 978-555-2489, Raleigh, Chad
898, Anthony, Green, Anthony.Green@9386.com, +1 515-555-9261, Colorado Springs, Bhutan
899, Charles, Smith, Charles.Smith@5398.com, +1 969-555-9900, Dallas, Cameroon
900, Donald, Evans, Donald.Evans@3090.com, +1 128-555-4444, Albuquerque, Armenia
901, Dennis, Torres, Dennis.Torres@6066.com, +1 831-555-3533, Raleigh, Congo (Congo-Brazzaville)
902, Edward, Thomas, Edward.Thomas@9042.com, +1 614-555-5206, Baltimore, Dominican Republic
903, Steven, Evans, Steven.Evans@6845.com, +1 682-555-7216, Tulsa, Belarus
904, Jason, Sanchez, Jason.Sanchez@6787.com, +1 921-555-5210, Sacramento, Burkina Faso
905, William, Carter, William.Carter@8401.com, +1 778-555-8973, Austin, Bahrain
906, Frank, Carter, Frank.Carter@4894.com, +1 683-555-9203, Baltimore, Congo (Congo-Brazzaville)
907, Kenneth, Gonzalez, Kenneth.Gonzalez@3472.com, +1 453-555-7248, Denver, Albania
908, Patrick, Lee, Patrick.Lee@9915.com, +1 654-555-6582, Dallas, Brazil
909, Stephen, Green, Stephen.Green@5952.com, +1 778-555-5543, Detroit, Algeria
910, Kevin, King, Kevin.King@1387.com, +1 690-555-3829, Louisville, Bosnia and Herzegovina
911, Joseph, White, Joseph.White@1740.com, +1 973-555-6543, Tucson, Burundi
912, Ryan, Gonzalez, Ryan.Gonzalez@7374.com, +1 762-555-4489, Portland, Bosnia and Herzegovina
913, Donald, White, Donald.White@4898.com, +1 334-555-9612, Tucson, Djibouti
914, Jack, Davis, Jack.Davis@4039.com, +1 211-555-9305, Omaha, Azerbaijan
915, Nicholas, Taylor, Nicholas.Taylor@8933.com, +1 241-555-3652, Phoenix, Cambodia
916, Mark, Wilson, Mark.Wilson@9111.com, +1 308-555-6475, Tucson, Brunei
917, Charles, Garcia, Charles.Garcia@6464.com, +1 982-555-5675, Oklahoma City, Benin
918, Nicholas, Brown, Nicholas.Brown@1248.com, +1 825-555-2272, Philadelphia, Bolivia
919, Richard, Johnson, Richard.Johnson@4043.com, +1 261-555-9867, Las Vegas, Armenia
920, Samuel, Green, Samuel.Green@2944.com, +1 579-555-1106, San Jose, Antigua and Barbuda
921, Charles, Adams, Charles.Adams@5881.com, +1 501-555-5368, San Francisco, Cambodia
922, Ryan, Robinson, Ryan.Robinson@4829.com, +1 728-555-8543, San Jose, Cameroon
923, Benjamin, Moore, Benjamin.Moore@5042.com, +1 371-555-7039, Louisville, Armenia
924, Donald, Thompson, Donald.Thompson@1494.com, +1 303-555-2554, Sacramento, Bangladesh
925, George, Clark, George.Clark@9591.com, +1 202-555-7154, Milwaukee, Comoros
926, Brian, Torres, Brian.Torres@6248.com, +1 268-555-5158, Miami, Barbados
927, Jonathan, Scott, Jonathan.Scott@8776.com, +1 601-555-6389, Tucson, Canada
928, Jason, Moore, Jason.Moore@3652.com, +1 975-555-6569, Jacksonville, Czechia (Czech Republic)
929, Christopher, Rodriguez, Christopher.Rodriguez@5832.com, +1 139-555-8622, Austin, Belgium
930, Nicholas, Roberts, Nicholas.Roberts@9588.com, +1 658-555-5790, El Paso, Belgium
931, James, Moore, James.Moore@3769.com, +1 558-555-6980, Virginia Beach, Central African Republic
932, Justin, Martinez, Justin.Martinez@5255.com, +1 954-555-3438, Las Vegas, Colombia
933, Ryan, Allen, Ryan.Allen@1889.com, +1 855-555-1552, Arlington, Afghanistan
934, Joshua, Taylor, Joshua.Taylor@2640.com, +1 372-555-1401, Wichita, Bhutan
935, James, Jones, James.Jones@5752.com, +1 549-555-6303, Austin, Antigua and Barbuda
936, Andrew, Lopez, Andrew.Lopez@5615.com, +1 213-555-5951, San Francisco, Angola
937, Jason, Taylor, Jason.Taylor@9905.com, +1 276-555-1321, Milwaukee, Cyprus
938, Gary, Torres, Gary.Torres@9340.com, +1 832-555-2560, Wichita, Cabo Verde
939, Donald, Davis, Donald.Davis@9331.com, +1 247-555-9969, San Jose, Botswana
940, Richard, Harris, Richard.Harris@3915.com, +1 894-555-3681, Miami, Chile
941, Gary, Wright, Gary.Wright@2060.com, +1 655-555-5927, San Diego, Dominican Republic
942, Donald, Green, Donald.Green@4350.com, +1 738-555-3155, Fort Worth, Bahrain
943, Andrew, Phillips, Andrew.Phillips@9994.com, +1 758-555-7868, Nashville, Croatia
944, Brandon, Williams, Brandon.Williams@4266.com, +1 757-555-7759, Columbus, Austria
945, Eric, Thomas, Eric.Thomas@7037.com, +1 230-555-5678, Colorado Springs, Brunei
946, Jack, Williams, Jack.Williams@7920.com, +1 720-555-7788, Arlington, Bahrain
947, Andrew, Anderson, Andrew.Anderson@9753.com, +1 303-555-9421, Virginia Beach, Costa Rica
948, Samuel, Davis, Samuel.Davis@2605.com, +1 998-555-7348, Las Vegas, Azerbaijan
949, Charles, Taylor, Charles.Taylor@7140.com, +1 161-555-8903, Jacksonville, Cambodia
950, Jack, Wright, Jack.Wright@6534.com, +1 582-555-5150, Minneapolis, Czechia (Czech Republic)
951, Jonathan, Allen, Jonathan.Allen@4921.com, +1 558-555-1194, Detroit, Côte d'Ivoire
952, David, Robinson, David.Robinson@8852.com, +1 616-555-1280, Columbus, Bhutan
953, George, Martin, George.Martin@4067.com, +1 542-555-3316, Indianapolis, Azerbaijan
954, Mark, Harris, Mark.Harris@3456.com, +1 380-555-4927, Colorado Springs, Congo (Congo-Brazzaville)
955, Anthony, Martin, Anthony.Martin@7705.com, +1 181-555-3141, Tampa, Denmark
956, Kenneth, Harris, Kenneth.Harris@5880.com, +1 123-555-7148, Fresno, China
957, Brian, Ramirez, Brian.Ramirez@4355.com, +1 127-555-9225, Fort Worth, Djibouti
958, Stephen, Jackson, Stephen.Jackson@9879.com, +1 314-555-3412, Seattle, Bolivia
959, Charles, Ramirez, Charles.Ramirez@4874.com, +1 482-555-4828, New York, Barbados
960, Robert, Anderson, Robert.Anderson@5039.com, +1 615-555-5141, San Jose, Burkina Faso
961, Ronald, King, Ronald.King@6001.com, +1 300-555-7280, Columbus, Azerbaijan
962, Daniel, Brown, Daniel.Brown@9429.com, +1 321-555-3695, New Orleans, Burkina Faso
963, Jack, Walker, Jack.Walker@7459.com, +1 114-555-6063, New York, Cambodia
964, William, Moore, William.Moore@4361.com, +1 899-555-9323, Dallas, Colombia
965, Brandon, Davis, Brandon.Davis@4445.com, +1 730-555-1453, Sacramento, Bulgaria
966, Timothy, Torres, Timothy.Torres@2865.com, +1 159-555-7648, New Orleans, Albania
967, Jacob, White, Jacob.White@8481.com, +1 645-555-8510, Louisville, Bhutan
968, Jerry, Campbell, Jerry.Campbell@4984.com, +1 654-555-2488, Tucson, Austria
969, Mark, Wright, Mark.Wright@1350.com, +1 596-555-4598, Los Angeles, Dominican Republic
970, Ryan, Hill, Ryan.Hill@8216.com, +1 252-555-1747, Long Beach, Dominica
971, Scott, Nelson, Scott.Nelson@5205.com, +1 384-555-4266, Colorado Springs, Belgium
972, Mark, Adams, Mark.Adams@6665.com, +1 326-555-7672, Tulsa, Bhutan
973, Jason, Clark, Jason.Clark@8459.com, +1 903-555-6219, Charlotte, Algeria
974, David, Taylor, David.Taylor@1014.com, +1 260-555-8904, Seattle, Armenia
975, Michael, Lewis, Michael.Lewis@6183.com, +1 991-555-5164, Detroit, Brazil
976, Christopher, Torres, Christopher.Torres@5072.com, +1 113-555-5802, Atlanta, Belarus
977, Jacob, Torres, Jacob.Torres@5461.com, +1 313-555-9125, San Diego, Côte d'Ivoire
978, Jason, Nelson, Jason.Nelson@9711.com, +1 556-555-4598, Long Beach, Cambodia
979, William, Garcia, William.Garcia@5235.com, +1 757-555-1210, New Orleans, Canada
980, Justin, Turner, Justin.Turner@4256.com, +1 884-555-7313, Dallas, Croatia
981, Eric, Brown, Eric.Brown@1471.com, +1 964-555-2869, Long Beach, Botswana
982, Brandon, Moore, Brandon.Moore@9909.com, +1 465-555-3740, Tucson, Comoros
983, Stephen, Anderson, Stephen.Anderson@6765.com, +1 731-555-4757, San Diego, Barbados
984, Raymond, Adams, Raymond.Adams@4638.com, +1 710-555-3492, Arlington, Armenia
985, Daniel, Brown, Daniel.Brown@7334.com, +1 330-555-4456, Arlington, Belize
986, Michael, Wright, Michael.Wright@1967.com, +1 677-555-4411, Raleigh, Bangladesh
987, Brandon, Perez, Brandon.Perez@5691.com, +1 924-555-5028, New York, Azerbaijan
988, Nicholas, Anderson, Nicholas.Anderson@5568.com, +1 663-555-6092, Mesa, Belize
989, Joshua, Baker, Joshua.Baker@6929.com, +1 789-555-4176, Raleigh, Bahrain
990, Ryan, Williams, Ryan.Williams@4034.com, +1 798-555-9648, Houston, Andorra
991, David, Perez, David.Perez@9154.com, +1 602-555-9997, Austin, Cuba
992, Jonathan, Thomas, Jonathan.Thomas@6981.com, +1 596-555-9792, Nashville, China
993, Christopher, Lewis, Christopher.Lewis@9673.com, +1 973-555-1268, San Francisco, Belgium
994, Ronald, Mitchell, Ronald.Mitchell@1902.com, +1 735-555-7240, Wichita, Antigua and Barbuda
995, Jack, Martin, Jack.Martin@9979.com, +1 217-555-8300, Arlington, Comoros
996, George, Wright, George.Wright@5013.com, +1 735-555-4098, Las Vegas, Brazil
997, Andrew, Hill, Andrew.Hill@4697.com, +1 765-555-9562, Jacksonville, Cambodia
998, John, Campbell, John.Campbell@1499.com, +1 872-555-2136, Tulsa, Dominica
999, Matthew, Jackson, Matthew.Jackson@7737.com, +1 958-555-9909, Atlanta, Central African Republic
1000, Gregory, Jackson, Gregory.Jackson@2026.com, +1 124-555-5667, Phoenix, Bangladesh
